replicate,delta,scheme,score_mode,discoveries,false_discoveries,true_discoveries,any_false,recall,precision,early_recall,middle_recall,late_recall,planted_component_coverage,restricted_first_true_birth,restricted_first_true_evidence_delay,restricted_first_true_end_to_end_delay,budget_spent,budget_first_10pct,max_candidate_allocation,stream_seed
137,0.35,heavy_tail_fixed,not_applicable,5,0,5,0,0.007309941520467836,1.0,0.02631578947368421,0.007692307692307693,0.0051813471502590676,0.6666666666666666,53,219,1792,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526229034
137,0.35,wallet_lineage,informed,9,0,9,0,0.013157894736842105,1.0,0.02631578947368421,0.023076923076923078,0.0051813471502590676,0.6666666666666666,53,211,1790,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526229034
137,0.35,wallet_lineage,inverted,5,0,5,0,0.007309941520467836,1.0,0.02631578947368421,0.007692307692307693,0.0051813471502590676,0.6666666666666666,53,262,1506,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526229034
137,0.35,wallet_lineage,uninformative,7,0,7,0,0.01023391812865497,1.0,0.02631578947368421,0.015384615384615385,0.0051813471502590676,0.6666666666666666,53,214,1753,0.042355408020775094,0.03528469032674001,0.006181926627678087,5526229034
138,0.35,current_adaptive,informed,14,1,13,1,0.014722536806342015,0.9285714285714286,0.16901408450704225,0.0027624309392265192,0.0,0.6666666666666666,8,79,196,0.049999999999999996,0.0499860965229134,0.0027500000000000007,5526230043
138,0.35,current_adaptive,inverted,30,0,30,0,0.03397508493771234,1.0,0.16901408450704225,0.04696132596685083,0.0022222222222222222,1.0,8,85,196,0.04999999999903529,0.04805321269143302,0.0027500000000000007,5526230043
138,0.35,current_adaptive,uninformative,17,0,17,0,0.01925254813137033,1.0,0.16901408450704225,0.013812154696132596,0.0,0.6666666666666666,8,81,196,0.05,0.04982535713180626,0.0027500000000000007,5526230043
138,0.35,epoch_reserve,not_applicable,64,0,64,0,0.072480181200453,1.0,0.1267605633802817,0.08011049723756906,0.057777777777777775,0.6666666666666666,23,94,694,0.045434126420454544,0.04337332589285714,0.025,5526230043
138,0.35,explore_exploit,informed,96,0,96,0,0.1087202718006795,1.0,0.19718309859154928,0.1298342541436464,0.07777777777777778,1.0,8,50,299,0.04122874682090228,0.032189640644598894,0.0009226756160713564,5526230043
138,0.35,explore_exploit,inverted,69,0,69,0,0.07814269535673839,1.0,0.14084507042253522,0.09116022099447514,0.057777777777777775,1.0,8,85,299,0.04122874682090229,0.03218964064459888,0.0013269141923121508,5526230043
138,0.35,explore_exploit,uninformative,96,0,96,0,0.1087202718006795,1.0,0.19718309859154928,0.1298342541436464,0.07777777777777778,1.0,8,81,299,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526230043
138,0.35,fixed_j2,not_applicable,36,0,36,0,0.04077010192525481,1.0,0.11267605633802817,0.04696132596685083,0.024444444444444446,0.6666666666666666,2,95,150,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526230043
138,0.35,heavy_tail_fixed,not_applicable,68,0,68,0,0.07701019252548132,1.0,0.15492957746478872,0.08287292817679558,0.06,1.0,2,92,150,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526230043
138,0.35,wallet_lineage,informed,92,0,92,0,0.10419026047565119,1.0,0.16901408450704225,0.12430939226519337,0.07777777777777778,1.0,8,79,299,0.042355408020775115,0.03528469032674002,0.006181926627678087,5526230043
138,0.35,wallet_lineage,inverted,49,0,49,0,0.05549263873159683,1.0,0.11267605633802817,0.06906077348066299,0.035555555555555556,1.0,8,94,299,0.04235540802077511,0.035284690326740004,0.006181926627678087,5526230043
138,0.35,wallet_lineage,uninformative,69,0,69,0,0.07814269535673839,1.0,0.16901408450704225,0.0856353591160221,0.057777777777777775,1.0,8,84,299,0.042355408020775115,0.035284690326740004,0.006181926627678087,5526230043
139,0.35,current_adaptive,informed,3,0,3,0,0.003500583430571762,1.0,0.0,0.008547008547008548,0.0,0.3333333333333333,124,470,4145,0.05000000000000001,0.049892065526311286,0.0027500000000000007,5526231052
139,0.35,current_adaptive,inverted,13,0,13,0,0.015169194865810968,1.0,0.016129032258064516,0.03418803418803419,0.0,0.3333333333333333,92,413,2813,0.04999999999986758,0.04972654784107921,0.0027500000000000007,5526231052
139,0.35,current_adaptive,uninformative,5,0,5,0,0.005834305717619603,1.0,0.0,0.014245014245014245,0.0,0.3333333333333333,124,442,4136,0.05,0.04982535713180626,0.0027500000000000007,5526231052
139,0.35,epoch_reserve,not_applicable,56,0,56,0,0.06534422403733955,1.0,0.0,0.09116809116809117,0.05405405405405406,0.6666666666666666,124,238,4124,0.045434126420454544,0.04337332589285714,0.025,5526231052
139,0.35,explore_exploit,informed,83,0,83,0,0.09684947491248541,1.0,0.016129032258064516,0.13105413105413105,0.08108108108108109,1.0,90,156,2623,0.041228746820902266,0.03218964064459889,0.0009226756160713564,5526231052
139,0.35,explore_exploit,inverted,61,0,61,0,0.07117852975495916,1.0,0.016129032258064516,0.09971509971509972,0.05630630630630631,0.6666666666666666,92,201,2601,0.04122874682090227,0.03218964064459889,0.0009226756160713564,5526231052
139,0.35,explore_exploit,uninformative,84,0,84,0,0.09801633605600933,1.0,0.016129032258064516,0.13675213675213677,0.07882882882882883,0.6666666666666666,92,234,2809,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526231052
139,0.35,fixed_j2,not_applicable,31,0,31,0,0.03617269544924154,1.0,0.0,0.05698005698005698,0.024774774774774775,0.3333333333333333,124,254,4132,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526231052
139,0.35,heavy_tail_fixed,not_applicable,58,0,58,0,0.0676779463243874,1.0,0.0,0.09401709401709402,0.05630630630630631,0.6666666666666666,124,238,4107,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526231052
139,0.35,wallet_lineage,informed,79,0,79,0,0.09218203033838973,1.0,0.016129032258064516,0.1282051282051282,0.07432432432432433,1.0,90,224,2624,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526231052
139,0.35,wallet_lineage,inverted,44,0,44,0,0.051341890315052506,1.0,0.016129032258064516,0.07122507122507123,0.04054054054054054,0.6666666666666666,92,201,2601,0.04235540802077511,0.03528469032674002,0.006181926627678087,5526231052
139,0.35,wallet_lineage,uninformative,65,0,65,0,0.07584597432905485,1.0,0.016129032258064516,0.1111111111111111,0.05630630630630631,0.6666666666666666,92,238,2810,0.04235540802077511,0.03528469032674002,0.006181926627678087,5526231052
140,0.35,current_adaptive,informed,4,0,4,0,0.004807692307692308,1.0,0.05555555555555555,0.0030211480362537764,0.0,0.3333333333333333,48,225,1425,0.05,0.04987788260484871,0.0027500000000000007,5526232061
140,0.35,current_adaptive,inverted,7,0,7,0,0.008413461538461538,1.0,0.07407407407407407,0.00906344410876133,0.0,0.6666666666666666,48,215,1415,0.049999999999807115,0.04975414841582225,0.0027500000000000007,5526232061
140,0.35,current_adaptive,uninformative,5,0,5,0,0.006009615384615385,1.0,0.07407407407407407,0.0030211480362537764,0.0,0.6666666666666666,48,215,1415,0.05,0.04982535713180626,0.0027500000000000007,5526232061
140,0.35,epoch_reserve,not_applicable,48,0,48,0,0.057692307692307696,1.0,0.037037037037037035,0.045317220543806644,0.06935123042505593,0.3333333333333333,48,127,1442,0.045434126420454544,0.04337332589285714,0.025,5526232061
140,0.35,explore_exploit,informed,65,0,65,0,0.078125,1.0,0.05555555555555555,0.06948640483383686,0.087248322147651,0.3333333333333333,48,118,1426,0.04122874682090227,0.032189640644598894,0.0009226756160713564,5526232061
140,0.35,explore_exploit,inverted,54,0,54,0,0.06490384615384616,1.0,0.07407407407407407,0.04833836858006042,0.07606263982102908,1.0,48,127,1426,0.04122874682090226,0.03218964064459889,0.0009226756160713564,5526232061
140,0.35,explore_exploit,uninformative,65,0,65,0,0.078125,1.0,0.07407407407407407,0.06948640483383686,0.08501118568232663,0.6666666666666666,48,118,1425,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526232061
140,0.35,fixed_j2,not_applicable,19,0,19,0,0.02283653846153846,1.0,0.0,0.021148036253776436,0.026845637583892617,0.3333333333333333,135,356,4146,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526232061
140,0.35,heavy_tail_fixed,not_applicable,52,0,52,0,0.0625,1.0,0.037037037037037035,0.04833836858006042,0.07606263982102908,0.3333333333333333,48,127,1439,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526232061
140,0.35,wallet_lineage,informed,64,0,64,0,0.07692307692307693,1.0,0.05555555555555555,0.06948640483383686,0.08501118568232663,0.3333333333333333,48,119,1425,0.04235540802077511,0.035284690326740004,0.006181926627678087,5526232061
140,0.35,wallet_lineage,inverted,34,0,34,0,0.040865384615384616,1.0,0.07407407407407407,0.027190332326283987,0.04697986577181208,1.0,48,160,1425,0.042355408020775115,0.035284690326740004,0.006181926627678087,5526232061
140,0.35,wallet_lineage,uninformative,54,0,54,0,0.06490384615384616,1.0,0.05555555555555555,0.054380664652567974,0.0738255033557047,0.3333333333333333,48,127,1425,0.042355408020775115,0.03528469032674002,0.006181926627678087,5526232061
141,0.35,current_adaptive,informed,16,0,16,0,0.018583042973286876,1.0,0.23076923076923078,0.002857142857142857,0.0,0.3333333333333333,38,130,817,0.05,0.04995645668042767,0.0027500000000000007,5526233070
141,0.35,current_adaptive,inverted,23,0,23,0,0.026713124274099883,1.0,0.23076923076923078,0.022857142857142857,0.0,0.6666666666666666,38,158,817,0.049999999999912996,0.04934512613529628,0.0027500000000000007,5526233070
141,0.35,current_adaptive,uninformative,19,0,19,0,0.022067363530778164,1.0,0.26153846153846155,0.005714285714285714,0.0,0.3333333333333333,38,130,817,0.05,0.04982535713180626,0.0027500000000000007,5526233070
141,0.35,epoch_reserve,not_applicable,56,0,56,0,0.06504065040650407,1.0,0.23076923076923078,0.06571428571428571,0.04035874439461883,0.6666666666666666,38,122,920,0.045434126420454544,0.04337332589285714,0.025,5526233070
141,0.35,explore_exploit,informed,83,0,83,0,0.09639953542392567,1.0,0.3384615384615385,0.09714285714285714,0.06053811659192825,0.6666666666666666,38,119,817,0.04122874682090227,0.032189640644598894,0.0009226756160713564,5526233070
141,0.35,explore_exploit,inverted,58,0,58,0,0.06736353077816493,1.0,0.26153846153846155,0.06571428571428571,0.04035874439461883,0.6666666666666666,38,122,818,0.041228746820902266,0.03218964064459888,0.0009226756160713564,5526233070
141,0.35,explore_exploit,uninformative,80,0,80,0,0.09291521486643438,1.0,0.3230769230769231,0.09142857142857143,0.06053811659192825,0.6666666666666666,38,119,817,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526233070
141,0.35,fixed_j2,not_applicable,32,0,32,0,0.03716608594657375,1.0,0.2153846153846154,0.02857142857142857,0.017937219730941704,0.6666666666666666,38,165,922,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526233070
141,0.35,heavy_tail_fixed,not_applicable,58,0,58,0,0.06736353077816493,1.0,0.24615384615384617,0.06571428571428571,0.042600896860986545,0.6666666666666666,38,121,869,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526233070
141,0.35,wallet_lineage,informed,78,0,78,0,0.09059233449477352,1.0,0.3230769230769231,0.08857142857142856,0.05829596412556054,0.6666666666666666,38,119,818,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526233070
141,0.35,wallet_lineage,inverted,47,0,47,0,0.0545876887340302,1.0,0.2153846153846154,0.05714285714285714,0.02914798206278027,0.6666666666666666,38,125,818,0.04235540802077512,0.03528469032674001,0.006181926627678087,5526233070
141,0.35,wallet_lineage,uninformative,63,0,63,0,0.07317073170731707,1.0,0.3076923076923077,0.07142857142857142,0.04035874439461883,0.6666666666666666,38,121,817,0.0423554080207751,0.03528469032674,0.006181926627678087,5526233070
142,0.35,current_adaptive,informed,6,0,6,0,0.007712082262210797,1.0,0.08333333333333333,0.0030959752321981426,0.0,1.0,16,293,472,0.05,0.04994103284574982,0.0027500000000000007,5526234079
142,0.35,current_adaptive,inverted,13,0,13,0,0.016709511568123392,1.0,0.08333333333333333,0.021671826625386997,0.002531645569620253,1.0,16,303,472,0.049999999998370855,0.049506308860210145,0.0027500000000000007,5526234079
142,0.35,current_adaptive,uninformative,7,0,7,0,0.008997429305912597,1.0,0.08333333333333333,0.006191950464396285,0.0,1.0,16,303,472,0.05,0.04982535713180626,0.0027500000000000007,5526234079
142,0.35,epoch_reserve,not_applicable,24,0,24,0,0.030848329048843187,1.0,0.06666666666666667,0.03715170278637771,0.020253164556962026,1.0,16,287,510,0.045434126420454544,0.04337332589285714,0.025,5526234079
142,0.35,explore_exploit,informed,30,0,30,0,0.038560411311053984,1.0,0.08333333333333333,0.04953560371517028,0.02278481012658228,1.0,16,127,473,0.04122874682090227,0.032189640644598894,0.0009226756160713564,5526234079
142,0.35,explore_exploit,inverted,26,0,26,0,0.033419023136246784,1.0,0.08333333333333333,0.03715170278637771,0.02278481012658228,1.0,16,250,473,0.041228746820902266,0.032189640644598894,0.0009226756160713564,5526234079
142,0.35,explore_exploit,uninformative,30,0,30,0,0.038560411311053984,1.0,0.08333333333333333,0.04953560371517028,0.02278481012658228,1.0,16,128,473,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526234079
142,0.35,fixed_j2,not_applicable,18,0,18,0,0.02313624678663239,1.0,0.06666666666666667,0.02476780185758514,0.015189873417721518,1.0,16,313,510,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526234079
142,0.35,heavy_tail_fixed,not_applicable,24,0,24,0,0.030848329048843187,1.0,0.06666666666666667,0.03715170278637771,0.020253164556962026,1.0,16,253,506,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526234079
142,0.35,wallet_lineage,informed,29,0,29,0,0.037275064267352186,1.0,0.08333333333333333,0.04643962848297214,0.02278481012658228,1.0,16,128,480,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526234079
142,0.35,wallet_lineage,inverted,24,0,24,0,0.030848329048843187,1.0,0.08333333333333333,0.034055727554179564,0.020253164556962026,1.0,16,250,480,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526234079
142,0.35,wallet_lineage,uninformative,27,0,27,0,0.03470437017994859,1.0,0.08333333333333333,0.03715170278637771,0.02531645569620253,1.0,16,250,480,0.042355408020775115,0.03528469032674,0.006181926627678087,5526234079
143,0.35,current_adaptive,informed,8,0,8,0,0.00922722029988466,1.0,0.07547169811320754,0.011235955056179775,0.0,0.3333333333333333,49,147,1347,0.05000000000000001,0.04994637852573739,0.0027500000000000007,5526235088
143,0.35,current_adaptive,inverted,17,0,17,0,0.0196078431372549,1.0,0.07547169811320754,0.033707865168539325,0.002183406113537118,0.3333333333333333,49,167,1367,0.04999999999980897,0.04946390004528034,0.0027500000000000007,5526235088
143,0.35,current_adaptive,uninformative,10,0,10,0,0.011534025374855825,1.0,0.07547169811320754,0.016853932584269662,0.0,0.3333333333333333,49,148,1348,0.05,0.04982535713180626,0.0027500000000000007,5526235088
143,0.35,epoch_reserve,not_applicable,51,0,51,0,0.058823529411764705,1.0,0.05660377358490566,0.06460674157303371,0.05458515283842795,0.3333333333333333,54,150,1376,0.045434126420454544,0.04337332589285714,0.025,5526235088
143,0.35,explore_exploit,informed,76,0,76,0,0.08765859284890427,1.0,0.09433962264150944,0.09831460674157304,0.07860262008733625,0.3333333333333333,49,115,1322,0.041228746820902266,0.03218964064459888,0.0009226756160713564,5526235088
143,0.35,explore_exploit,inverted,56,0,56,0,0.06459054209919261,1.0,0.07547169811320754,0.07584269662921349,0.05458515283842795,0.3333333333333333,49,150,1367,0.04122874682090227,0.03218964064459889,0.0009226756160713564,5526235088
143,0.35,explore_exploit,uninformative,74,0,74,0,0.0853517877739331,1.0,0.07547169811320754,0.09831460674157304,0.07641921397379912,0.3333333333333333,49,118,1347,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526235088
143,0.35,fixed_j2,not_applicable,29,0,29,0,0.03344867358708189,1.0,0.05660377358490566,0.033707865168539325,0.03056768558951965,0.3333333333333333,54,230,1430,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526235088
143,0.35,heavy_tail_fixed,not_applicable,53,0,53,0,0.06113033448673587,1.0,0.05660377358490566,0.0702247191011236,0.05458515283842795,0.3333333333333333,54,150,1376,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526235088
143,0.35,wallet_lineage,informed,73,0,73,0,0.08419838523644751,1.0,0.09433962264150944,0.09550561797752809,0.07423580786026202,0.3333333333333333,49,115,1322,0.0423554080207751,0.03528469032674,0.006181926627678087,5526235088
143,0.35,wallet_lineage,inverted,41,0,41,0,0.04728950403690888,1.0,0.05660377358490566,0.0449438202247191,0.048034934497816595,0.3333333333333333,54,168,1368,0.04235540802077511,0.03528469032674,0.006181926627678087,5526235088
143,0.35,wallet_lineage,uninformative,57,0,57,0,0.0657439446366782,1.0,0.07547169811320754,0.08146067415730338,0.05240174672489083,0.3333333333333333,49,148,1348,0.04235540802077511,0.035284690326740004,0.006181926627678087,5526235088
144,0.35,current_adaptive,informed,6,1,5,1,0.00585480093676815,0.8333333333333334,0.03333333333333333,0.008379888268156424,0.0,0.6666666666666666,51,287,1487,0.05000000000000001,0.04992094253449996,0.0027500000000000007,5526236097
144,0.35,current_adaptive,inverted,14,1,13,1,0.01522248243559719,0.9285714285714286,0.03333333333333333,0.027932960893854747,0.0022935779816513763,0.6666666666666666,51,240,1489,0.04999999999997944,0.049625171670957674,0.0027500000000000007,5526236097
144,0.35,current_adaptive,uninformative,6,1,5,1,0.00585480093676815,0.8333333333333334,0.03333333333333333,0.008379888268156424,0.0,0.6666666666666666,51,242,1488,0.05,0.04982535713180626,0.0027500000000000007,5526236097
144,0.35,epoch_reserve,not_applicable,66,1,65,1,0.07611241217798595,0.9848484848484849,0.016666666666666666,0.1005586592178771,0.06422018348623854,0.6666666666666666,74,245,2178,0.045434126420454544,0.04337332589285714,0.025,5526236097
144,0.35,explore_exploit,informed,96,1,95,1,0.11124121779859485,0.9895833333333334,0.03333333333333333,0.14804469273743018,0.09174311926605505,0.6666666666666666,51,239,1478,0.04122874682090226,0.03218964064459888,0.0009226756160713564,5526236097
144,0.35,explore_exploit,inverted,72,1,71,1,0.08313817330210772,0.9861111111111112,0.03333333333333333,0.10893854748603352,0.06880733944954129,0.6666666666666666,51,95,1489,0.041228746820902266,0.03218964064459888,0.0009226756160713564,5526236097
144,0.35,explore_exploit,uninformative,90,1,89,1,0.10421545667447307,0.9888888888888889,0.03333333333333333,0.13966480446927373,0.08486238532110092,0.6666666666666666,51,238,1487,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526236097
144,0.35,fixed_j2,not_applicable,37,1,36,1,0.04215456674473068,0.972972972972973,0.016666666666666666,0.06424581005586592,0.027522935779816515,0.6666666666666666,74,347,2222,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526236097
144,0.35,heavy_tail_fixed,not_applicable,69,1,68,1,0.07962529274004684,0.9855072463768116,0.016666666666666666,0.1005586592178771,0.07110091743119266,0.6666666666666666,74,245,2142,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526236097
144,0.35,wallet_lineage,informed,90,1,89,1,0.10421545667447307,0.9888888888888889,0.03333333333333333,0.13687150837988826,0.0871559633027523,0.6666666666666666,51,238,1484,0.0423554080207751,0.03528469032674001,0.006181926627678087,5526236097
144,0.35,wallet_lineage,inverted,58,1,57,1,0.06674473067915691,0.9827586206896551,0.03333333333333333,0.08659217877094973,0.05504587155963303,0.6666666666666666,51,95,1492,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526236097
144,0.35,wallet_lineage,uninformative,77,1,76,1,0.08899297423887588,0.987012987012987,0.03333333333333333,0.12569832402234637,0.06651376146788991,0.6666666666666666,51,101,1488,0.042355408020775115,0.03528469032674001,0.006181926627678087,5526236097
145,0.35,current_adaptive,informed,3,0,3,0,0.0037593984962406013,1.0,0.06,0.0,0.0,0.6666666666666666,9,237,237,0.049999999999999996,0.04991390009818999,0.0027500000000000007,5526237106
145,0.35,current_adaptive,inverted,13,0,13,0,0.016290726817042606,1.0,0.06,0.03134796238244514,0.0,1.0,9,237,237,0.0499999999999822,0.04965470788645397,0.0027500000000000007,5526237106
145,0.35,current_adaptive,uninformative,5,0,5,0,0.006265664160401002,1.0,0.06,0.006269592476489028,0.0,0.6666666666666666,9,237,237,0.05,0.04982535713180626,0.0027500000000000007,5526237106
145,0.35,epoch_reserve,not_applicable,61,0,61,0,0.07644110275689223,1.0,0.06,0.11285266457680251,0.05128205128205128,1.0,9,127,410,0.045434126420454544,0.04337332589285714,0.025,5526237106
145,0.35,explore_exploit,informed,84,0,84,0,0.10526315789473684,1.0,0.06,0.14106583072100312,0.08391608391608392,1.0,9,91,391,0.041228746820902266,0.03218964064459888,0.0009226756160713564,5526237106
145,0.35,explore_exploit,inverted,65,0,65,0,0.08145363408521303,1.0,0.08,0.11598746081504702,0.055944055944055944,1.0,9,128,391,0.041228746820902266,0.03218964064459888,0.0009226756160713564,5526237106
145,0.35,explore_exploit,uninformative,80,0,80,0,0.10025062656641603,1.0,0.06,0.13479623824451412,0.07925407925407925,1.0,9,92,391,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526237106
145,0.35,fixed_j2,not_applicable,31,0,31,0,0.03884711779448621,1.0,0.02,0.07210031347962383,0.016317016317016316,1.0,9,171,410,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526237106
145,0.35,heavy_tail_fixed,not_applicable,65,0,65,0,0.08145363408521303,1.0,0.06,0.11598746081504702,0.05827505827505827,1.0,9,128,401,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526237106
145,0.35,wallet_lineage,informed,79,0,79,0,0.09899749373433583,1.0,0.06,0.13166144200626959,0.07925407925407925,1.0,9,92,393,0.04235540802077511,0.035284690326740004,0.006181926627678087,5526237106
145,0.35,wallet_lineage,inverted,50,0,50,0,0.06265664160401002,1.0,0.06,0.10031347962382445,0.03496503496503497,1.0,9,157,393,0.04235540802077511,0.03528469032674002,0.006181926627678087,5526237106
145,0.35,wallet_lineage,uninformative,70,0,70,0,0.08771929824561403,1.0,0.06,0.12539184952978055,0.06293706293706294,1.0,9,116,393,0.042355408020775115,0.03528469032674001,0.006181926627678087,5526237106
146,0.35,current_adaptive,informed,1,0,1,0,0.0018050541516245488,1.0,0.017857142857142856,0.0,0.0,0.3333333333333333,70,579,2379,0.05,0.04989139604658923,0.0027500000000000007,5526238115
146,0.35,current_adaptive,inverted,2,0,2,0,0.0036101083032490976,1.0,0.03571428571428571,0.0,0.0,0.6666666666666666,60,470,1670,0.04999999999973845,0.04972485159348026,0.0027500000000000007,5526238115
146,0.35,current_adaptive,uninformative,1,0,1,0,0.0018050541516245488,1.0,0.017857142857142856,0.0,0.0,0.3333333333333333,70,579,2379,0.05,0.04982535713180626,0.0027500000000000007,5526238115
146,0.35,epoch_reserve,not_applicable,4,0,4,0,0.007220216606498195,1.0,0.017857142857142856,0.004651162790697674,0.007067137809187279,1.0,70,287,2392,0.045434126420454544,0.04337332589285714,0.025,5526238115
146,0.35,explore_exploit,informed,11,0,11,0,0.019855595667870037,1.0,0.03571428571428571,0.009302325581395349,0.024734982332155476,1.0,60,237,1670,0.04122874682090228,0.03218964064459888,0.0009226756160713564,5526238115
146,0.35,explore_exploit,inverted,7,0,7,0,0.01263537906137184,1.0,0.03571428571428571,0.004651162790697674,0.014134275618374558,1.0,60,284,1668,0.04122874682090227,0.03218964064459889,0.0009226756160713564,5526238115
146,0.35,explore_exploit,uninformative,10,0,10,0,0.018050541516245487,1.0,0.03571428571428571,0.009302325581395349,0.02120141342756184,1.0,60,237,1669,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526238115
146,0.35,fixed_j2,not_applicable,2,0,2,0,0.0036101083032490976,1.0,0.0,0.004651162790697674,0.0035335689045936395,0.6666666666666666,262,318,8118,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526238115
146,0.35,heavy_tail_fixed,not_applicable,6,0,6,0,0.010830324909747292,1.0,0.017857142857142856,0.004651162790697674,0.014134275618374558,1.0,70,284,2386,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526238115
146,0.35,wallet_lineage,informed,8,0,8,0,0.01444043321299639,1.0,0.017857142857142856,0.009302325581395349,0.0176678445229682,1.0,70,237,2197,0.0423554080207751,0.035284690326740004,0.006181926627678087,5526238115
146,0.35,wallet_lineage,inverted,6,0,6,0,0.010830324909747292,1.0,0.03571428571428571,0.004651162790697674,0.01060070671378092,1.0,60,302,1669,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526238115
146,0.35,wallet_lineage,uninformative,9,0,9,0,0.016245487364620937,1.0,0.03571428571428571,0.004651162790697674,0.02120141342756184,1.0,60,284,1670,0.04235540802077511,0.03528469032674002,0.006181926627678087,5526238115
147,0.35,current_adaptive,informed,10,0,10,0,0.011494252873563218,1.0,0.10810810810810811,0.005813953488372093,0.0,0.3333333333333333,56,152,1443,0.05,0.04995882057435205,0.0027500000000000007,5526239124
147,0.35,current_adaptive,inverted,17,0,17,0,0.01954022988505747,1.0,0.06756756756756757,0.03197674418604651,0.0022123893805309734,0.3333333333333333,56,246,1446,0.04999999999974909,0.04930922920726672,0.0027500000000000007,5526239124
147,0.35,current_adaptive,uninformative,11,0,11,0,0.01264367816091954,1.0,0.10810810810810811,0.00872093023255814,0.0,0.3333333333333333,56,244,1444,0.05,0.04982535713180626,0.0027500000000000007,5526239124
147,0.35,epoch_reserve,not_applicable,62,0,62,0,0.07126436781609195,1.0,0.0945945945945946,0.0755813953488372,0.06415929203539823,0.3333333333333333,56,180,1453,0.045434126420454544,0.04337332589285714,0.025,5526239124
147,0.35,explore_exploit,informed,84,0,84,0,0.09655172413793103,1.0,0.16216216216216217,0.09011627906976744,0.09070796460176991,0.3333333333333333,56,142,1407,0.04122874682090226,0.032189640644598894,0.0009226756160713564,5526239124
147,0.35,explore_exploit,inverted,65,0,65,0,0.07471264367816093,1.0,0.12162162162162163,0.07848837209302326,0.06415929203539823,0.3333333333333333,56,174,1446,0.04122874682090226,0.03218964064459889,0.0009226756160713564,5526239124
147,0.35,explore_exploit,uninformative,79,0,79,0,0.09080459770114943,1.0,0.14864864864864866,0.08430232558139535,0.08628318584070796,0.3333333333333333,56,147,1438,0.041228746820902266,0.03218964064459887,0.0009226756160713564,5526239124
147,0.35,fixed_j2,not_applicable,34,0,34,0,0.03908045977011494,1.0,0.06756756756756757,0.040697674418604654,0.033185840707964605,0.3333333333333333,56,219,1782,0.04996961883801879,0.049697551200869765,0.03039635509270134,5526239124
147,0.35,heavy_tail_fixed,not_applicable,64,0,64,0,0.0735632183908046,1.0,0.10810810810810811,0.0755813953488372,0.06637168141592921,0.3333333333333333,56,174,1453,0.044984284153811734,0.042506472918402635,0.01845351232142713,5526239124
147,0.35,wallet_lineage,informed,79,0,79,0,0.09080459770114943,1.0,0.14864864864864866,0.08430232558139535,0.08628318584070796,0.3333333333333333,56,142,1432,0.04235540802077511,0.03528469032674002,0.006181926627678087,5526239124
147,0.35,wallet_lineage,inverted,49,0,49,0,0.05632183908045977,1.0,0.06756756756756757,0.055232558139534885,0.05530973451327434,0.3333333333333333,56,182,1453,0.04235540802077511,0.03528469032674001,0.006181926627678087,5526239124
147,0.35,wallet_lineage,uninformative,68,0,68,0,0.07816091954022988,1.0,0.13513513513513514,0.0755813953488372,0.07079646017699115,0.3333333333333333,56,173,1445,0.0423554080207751,0.03528469032674001,0.006181926627678087,5526239124
148,0.35,current_adaptive,informed,3,0,3,0,0.0035046728971962616,1.0,0.018867924528301886,0.005649717514124294,0.0,0.3333333333333333,18,465,588,0.05,0.049921815314997925,0.0027500000000000007,5526240133
